timestamp,price,signal
1600000000144168462,127.71,0
1600000000144168462,127.73,0
1600000000144323309,127.71,0
1600000000144323309,127.73,0
1600000000144494219,127.71,0
1600000000144494219,127.73,0
1600000000144558231,127.71,0
1600000000144558231,127.73,0
1600000000144625643,127.71,0
1600000000144625643,127.73,0
1600000000144785673,127.71,0
1600000000144785673,127.73,0
1600000000144860330,127.7,0
1600000000144860330,127.72,0
1600000000144915986,127.71,0
1600000000144915986,127.73,0
1600000000145106025,127.7,0
1600000000145106025,127.72,0
1600000000145302861,127.7,0
1600000000145302861,127.72,0
1600000000145368734,127.69,0
1600000000145368734,127.71,0
1600000000145513219,127.69,0
1600000000145513219,127.71,0
1600000000145672602,127.69,0
1600000000145672602,127.71,0
1600000000145724209,127.69,0
1600000000145724209,127.71,0
1600000000145822656,127.7,0
1600000000145822656,127.72,0
1600000000145922413,127.69,0
1600000000145922413,127.71,0
1600000000146041614,127.7,0
1600000000146041614,127.72,0
1600000000146220379,127.71,0
1600000000146220379,127.73,0
1600000000146275841,127.7,0
1600000000146275841,127.72,0
1600000000146442673,127.7,0
1600000000146442673,127.72,0
1600000000146541138,127.7,0
1600000000146541138,127.72,0
1600000000146681165,127.7,0
1600000000146681165,127.72,0
1600000000146781693,127.69,0
1600000000146781693,127.71,0
1600000000146867923,127.7,0
1600000000146867923,127.72,0
1600000000146966165,127.71,0
1600000000146966165,127.73,0
1600000000147130853,127.71,0
1600000000147130853,127.73,0
1600000000147182636,127.71,0
1600000000147182636,127.73,0
1600000000147261026,127.71,0
1600000000147261026,127.73,0
1600000000147450515,127.72,0
1600000000147450515,127.74,0
1600000000147572617,127.72,0
1600000000147572617,127.74,0
1600000000147640043,127.72,0
1600000000147640043,127.74,0
1600000000147720793,127.72,0
1600000000147720793,127.74,0
1600000000147828981,127.72,0
1600000000147828981,127.74,0
1600000000147889853,127.72,0
1600000000147889853,127.74,0
1600000000148034084,127.72,0
1600000000148034084,127.74,0
1600000000148213944,127.71,0
1600000000148213944,127.73,0
1600000000148330714,127.71,0
1600000000148330714,127.73,0
1600000000148504872,127.71,0
1600000000148504872,127.73,0
1600000000148638386,127.7,0
1600000000148638386,127.72,0
1600000000148781049,127.7,0
1600000000148781049,127.72,0
1600000000148980200,127.71,0
1600000000148980200,127.73,0
1600000000149178610,127.71,0
1600000000149178610,127.73,0
1600000000149362973,127.71,0
1600000000149362973,127.73,0
1600000000149525781,127.7,0
1600000000149525781,127.72,0
1600000000149685872,127.71,0
1600000000149685872,127.73,0
1600000000149835144,127.7,0
1600000000149835144,127.72,0
1600000000149934537,127.7,0
1600000000149934537,127.72,0
1600000000150078095,127.71,0
1600000000150078095,127.73,0
1600000000150197865,127.7,0
1600000000150197865,127.72,0
1600000000150274585,127.7,0
1600000000150274585,127.72,0
1600000000150337953,127.7,0
1600000000150337953,127.72,0
1600000000150435922,127.7,0
1600000000150435922,127.72,0
1600000000150534760,127.7,0
1600000000150534760,127.72,0
1600000000150593494,127.69,0
1600000000150593494,127.71,0
1600000000150750681,127.69,0
1600000000150750681,127.71,0
1600000000150900010,127.69,0
1600000000150900010,127.71,0
1600000000151093279,127.69,0
1600000000151093279,127.71,0
1600000000151212174,127.7,0
1600000000151212174,127.72,0
1600000000151382598,127.7,0
1600000000151382598,127.72,0
1600000000151533853,127.7,0
1600000000151533853,127.72,0
1600000000151641926,127.7,0
1600000000151641926,127.72,0
1600000000151707550,127.7,0
1600000000151707550,127.72,0
1600000000151781865,127.7,0
1600000000151781865,127.72,0
1600000000151849287,127.7,0
1600000000151849287,127.72,0
1600000000151971950,127.7,0
1600000000151971950,127.72,0
1600000000152123166,127.7,0
1600000000152123166,127.72,0
1600000000152205909,127.7,0
1600000000152205909,127.72,0
1600000000152402617,127.69,0
1600000000152402617,127.71,0
1600000000152462725,127.7,0
1600000000152462725,127.72,0
1600000000152548905,127.69,0
1600000000152548905,127.71,0
1600000000152617788,127.69,0
1600000000152617788,127.71,0
1600000000152712188,127.69,0
1600000000152712188,127.71,0
1600000000152810139,127.69,0
1600000000152810139,127.71,0
1600000000152998371,127.69,0
1600000000152998371,127.71,0
1600000000153103633,127.7,0
1600000000153103633,127.72,0
1600000000153236766,127.69,0
1600000000153236766,127.71,0
1600000000153428961,127.7,0
1600000000153428961,127.72,0
1600000000153594067,127.69,0
1600000000153594067,127.71,0
1600000000153714563,127.7,0
1600000000153714563,127.72,0
1600000000153826497,127.7,0
1600000000153826497,127.72,0
1600000000153955383,127.7,0
1600000000153955383,127.72,0
1600000000154036264,127.7,0
1600000000154036264,127.72,0
1600000000154104673,127.7,0
1600000000154104673,127.72,0
1600000000154252844,127.7,0
1600000000154252844,127.72,0
1600000000154351795,127.7,0
1600000000154351795,127.72,0
1600000000154410547,127.7,0
1600000000154410547,127.72,0
1600000000154577886,127.7,0
1600000000154577886,127.72,0
1600000000154772398,127.7,0
1600000000154772398,127.72,0
1600000000154867262,127.71,0
1600000000154867262,127.73,0
1600000000154989297,127.71,0
1600000000154989297,127.73,0
1600000000155125972,127.7,0
1600000000155125972,127.72,0
1600000000155198315,127.7,0
1600000000155198315,127.72,0
1600000000155267988,127.71,0
1600000000155267988,127.73,0
1600000000155413012,127.71,0
1600000000155413012,127.73,0
1600000000155489532,127.72,0
1600000000155489532,127.74,0
1600000000155555316,127.72,0
1600000000155555316,127.74,0
1600000000155722762,127.72,0
1600000000155722762,127.74,0
1600000000155810841,127.72,0
1600000000155810841,127.74,0
1600000000155905061,127.73,0
1600000000155905061,127.75,0
1600000000156067939,127.73,0
1600000000156067939,127.75,0
1600000000156234522,127.73,0
1600000000156234522,127.75,0
1600000000156333242,127.72,0
1600000000156333242,127.74,0
1600000000156397960,127.72,0
1600000000156397960,127.74,0
1600000000156509177,127.72,0
1600000000156509177,127.74,0
1600000000156659845,127.71,0
1600000000156659845,127.73,0
1600000000156853781,127.71,0
1600000000156853781,127.73,0
1600000000156992159,127.71,0
1600000000156992159,127.73,0
1600000000157050336,127.71,0
1600000000157050336,127.73,0
1600000000157222654,127.71,0
1600000000157222654,127.73,0
1600000000157383799,127.71,0
1600000000157383799,127.73,0
1600000000157576715,127.71,0
1600000000157576715,127.73,0
1600000000157640133,127.7,0
1600000000157640133,127.72,0
1600000000157778208,127.71,0
1600000000157778208,127.73,0
1600000000157893435,127.71,0
1600000000157893435,127.73,0
1600000000158087342,127.71,0
1600000000158087342,127.73,0
1600000000158154875,127.71,0
1600000000158154875,127.73,0
1600000000158306332,127.71,0
1600000000158306332,127.73,0
1600000000158463836,127.71,0
1600000000158463836,127.73,0
1600000000158655131,127.71,0
1600000000158655131,127.73,0
1600000000158829333,127.71,0
1600000000158829333,127.73,0
1600000000158889606,127.71,0
1600000000158889606,127.73,0
1600000000158973125,127.71,0
1600000000158973125,127.73,0
1600000000159150149,127.71,0
1600000000159150149,127.73,0
1600000000159324689,127.71,0
1600000000159324689,127.73,0
1600000000159516109,127.71,0
1600000000159516109,127.73,0
1600000000159649569,127.71,0
1600000000159649569,127.73,0
1600000000159804040,127.7,0
1600000000159804040,127.72,0
1600000000159958708,127.7,0
1600000000159958708,127.72,0
1600000000160076227,127.71,0
1600000000160076227,127.73,0
1600000000160216653,127.71,0
1600000000160216653,127.73,0
1600000000160281282,127.71,0
1600000000160281282,127.73,0
1600000000160380338,127.71,0
1600000000160380338,127.73,0
1600000000160441611,127.71,0
1600000000160441611,127.73,0
1600000000160612095,127.71,0
1600000000160612095,127.73,0
1600000000160759370,127.71,0
1600000000160759370,127.73,0
1600000000160948336,127.72,0
1600000000160948336,127.74,0
1600000000161044409,127.72,0
1600000000161044409,127.74,0
1600000000161140102,127.72,0
1600000000161140102,127.74,0
1600000000161214445,127.72,0
1600000000161214445,127.74,0
1600000000161307540,127.72,0
1600000000161307540,127.74,0
1600000000161479928,127.72,0
1600000000161479928,127.74,0
1600000000161644369,127.72,0
1600000000161644369,127.74,0
1600000000161795151,127.73,0
1600000000161795151,127.75,0
1600000000161917741,127.72,0
1600000000161917741,127.74,0
1600000000162076004,127.72,0
1600000000162076004,127.74,0
1600000000162155377,127.71,0
1600000000162155377,127.73,0
1600000000162232902,127.72,0
1600000000162232902,127.74,0
1600000000162410618,127.71,0
1600000000162410618,127.73,0
1600000000162565131,127.7,0
1600000000162565131,127.72,0
1600000000162744532,127.71,0
1600000000162744532,127.73,0
1600000000162891175,127.71,0
1600000000162891175,127.73,0
1600000000163090887,127.71,0
1600000000163090887,127.73,0
1600000000163238581,127.72,0
1600000000163238581,127.74,0
1600000000163324717,127.72,0
1600000000163324717,127.74,0
1600000000163431256,127.72,0
1600000000163431256,127.74,0
1600000000163549619,127.72,0
1600000000163549619,127.74,0
1600000000163681145,127.72,0
1600000000163681145,127.74,0
1600000000163766400,127.72,0
1600000000163766400,127.74,0
1600000000163934609,127.72,0
1600000000163934609,127.74,0
1600000000164071046,127.72,0
1600000000164071046,127.74,0
1600000000164268395,127.72,0
1600000000164268395,127.74,0
1600000000164451110,127.72,0
1600000000164451110,127.74,0
1600000000164617010,127.72,0
1600000000164617010,127.74,0
1600000000164690739,127.72,0
1600000000164690739,127.74,0
1600000000164762557,127.72,0
1600000000164762557,127.74,0
1600000000164878112,127.72,0
1600000000164878112,127.74,0
1600000000165027091,127.72,0
1600000000165027091,127.74,0
1600000000165130720,127.72,0
1600000000165130720,127.74,0
1600000000165296016,127.72,0
1600000000165296016,127.74,0
1600000000165401454,127.72,0
1600000000165401454,127.74,0
1600000000165460911,127.73,0
1600000000165460911,127.75,0
1600000000165544833,127.73,0
1600000000165544833,127.75,0
1600000000165735725,127.73,0
1600000000165735725,127.75,0
1600000000165893847,127.73,0
1600000000165893847,127.75,0
1600000000166045867,127.73,0
1600000000166045867,127.75,0
1600000000166184272,127.73,0
1600000000166184272,127.75,0
1600000000166350402,127.72,0
1600000000166350402,127.74,0
1600000000166468440,127.72,0
1600000000166468440,127.74,0
1600000000166580765,127.72,0
1600000000166580765,127.74,0
1600000000166656365,127.72,0
1600000000166656365,127.74,0
1600000000166767891,127.72,0
1600000000166767891,127.74,0
1600000000166831040,127.72,0
1600000000166831040,127.74,0
1600000000167026508,127.73,0
1600000000167026508,127.75,0
1600000000167188676,127.73,0
1600000000167188676,127.75,0
1600000000167348489,127.72,0
1600000000167348489,127.74,0
1600000000167490268,127.72,0
1600000000167490268,127.74,0
1600000000167674534,127.72,0
1600000000167674534,127.74,0
1600000000167756932,127.71,0
1600000000167756932,127.73,0
1600000000167811721,127.71,0
1600000000167811721,127.73,0
1600000000167926688,127.72,0
1600000000167926688,127.74,0
1600000000168075525,127.72,0
1600000000168075525,127.74,0
1600000000168227492,127.72,0
1600000000168227492,127.74,0
1600000000168408693,127.73,0
1600000000168408693,127.75,0
1600000000168518376,127.73,0
1600000000168518376,127.75,0
1600000000168613707,127.73,0
1600000000168613707,127.75,0
1600000000168698333,127.73,0
1600000000168698333,127.75,0
1600000000168760675,127.72,0
1600000000168760675,127.74,0
1600000000168847092,127.72,0
1600000000168847092,127.74,0
1600000000168949756,127.72,0
1600000000168949756,127.74,0
1600000000169008589,127.72,0
1600000000169008589,127.74,0
1600000000169119247,127.72,0
1600000000169119247,127.74,0
1600000000169301056,127.73,0
1600000000169301056,127.75,0
1600000000169446021,127.73,0
1600000000169446021,127.75,0
1600000000169560075,127.73,0
1600000000169560075,127.75,0
1600000000169611374,127.73,0
1600000000169611374,127.75,0
1600000000169727249,127.72,0
1600000000169727249,127.74,0
1600000000169891535,127.72,0
1600000000169891535,127.74,0
1600000000170040265,127.72,0
1600000000170040265,127.74,0
1600000000170146563,127.72,0
1600000000170146563,127.74,0
1600000000170317598,127.71,0
1600000000170317598,127.73,0
1600000000170477423,127.71,0
1600000000170477423,127.73,0
1600000000170643060,127.71,0
1600000000170643060,127.73,0
1600000000170765678,127.71,0
1600000000170765678,127.73,0
1600000000170841210,127.71,0
1600000000170841210,127.73,0
1600000000170999407,127.7,0
1600000000170999407,127.72,0
1600000000171180267,127.7,0
1600000000171180267,127.72,0
1600000000171290552,127.7,0
1600000000171290552,127.72,0
1600000000171359418,127.69,0
1600000000171359418,127.71,0
1600000000171548083,127.7,0
1600000000171548083,127.72,0
1600000000171607578,127.7,0
1600000000171607578,127.72,0
1600000000171665415,127.7,0
1600000000171665415,127.72,0
1600000000171865167,127.7,0
1600000000171865167,127.72,0
1600000000171945513,127.69,0
1600000000171945513,127.71,0
1600000000172104134,127.7,0
1600000000172104134,127.72,0
1600000000172177546,127.7,0
1600000000172177546,127.72,0
1600000000172346379,127.7,0
1600000000172346379,127.72,0
1600000000172461585,127.69,0
1600000000172461585,127.71,0
1600000000172522519,127.69,0
1600000000172522519,127.71,0
1600000000172603242,127.69,0
1600000000172603242,127.71,0
1600000000172781210,127.69,0
1600000000172781210,127.71,0
1600000000172981030,127.7,0
1600000000172981030,127.72,0
1600000000173153018,127.69,0
1600000000173153018,127.71,0
1600000000173351478,127.69,0
1600000000173351478,127.71,0
1600000000173438001,127.69,0
1600000000173438001,127.71,0
1600000000173589151,127.69,0
1600000000173589151,127.71,0
1600000000173760101,127.69,0
1600000000173760101,127.71,0
1600000000173851747,127.69,0
1600000000173851747,127.71,0
1600000000173954523,127.69,0
1600000000173954523,127.71,0
1600000000174023639,127.7,0
1600000000174023639,127.72,0
1600000000174186497,127.7,0
1600000000174186497,127.72,0
1600000000174313117,127.7,0
1600000000174313117,127.72,0
1600000000174445721,127.7,0
1600000000174445721,127.72,0
1600000000174590173,127.7,0
1600000000174590173,127.72,0
1600000000174774164,127.7,0
1600000000174774164,127.72,0
1600000000174847714,127.71,0
1600000000174847714,127.73,0
1600000000174967941,127.71,0
1600000000174967941,127.73,0
1600000000175041153,127.72,0
1600000000175041153,127.74,0
1600000000175131271,127.72,0
1600000000175131271,127.74,0
1600000000175209873,127.71,0
1600000000175209873,127.73,0
1600000000175277413,127.72,0
1600000000175277413,127.74,0
1600000000175398868,127.71,0
1600000000175398868,127.73,0
1600000000175471145,127.72,0
1600000000175471145,127.74,0
1600000000175640278,127.72,0
1600000000175640278,127.74,0
1600000000175839026,127.72,0
1600000000175839026,127.74,0
1600000000175898778,127.72,0
1600000000175898778,127.74,0
1600000000176074110,127.72,0
1600000000176074110,127.74,0
1600000000176142412,127.71,0
1600000000176142412,127.73,0
1600000000176258648,127.72,0
1600000000176258648,127.74,0
1600000000176373115,127.71,0
1600000000176373115,127.73,0
1600000000176525465,127.71,0
1600000000176525465,127.73,0
1600000000176578513,127.71,0
1600000000176578513,127.73,0
1600000000176687419,127.72,0
1600000000176687419,127.74,0
1600000000176814056,127.72,0
1600000000176814056,127.74,0
1600000000176893834,127.72,0
1600000000176893834,127.74,0
1600000000177064752,127.72,0
1600000000177064752,127.74,0
1600000000177204788,127.72,0
1600000000177204788,127.74,0
1600000000177398534,127.72,0
1600000000177398534,127.74,0
1600000000177460491,127.72,0
1600000000177460491,127.74,0
1600000000177583135,127.72,0
1600000000177583135,127.74,0
1600000000177746429,127.72,0
1600000000177746429,127.74,0
1600000000177814258,127.73,0
1600000000177814258,127.75,0
1600000000177870095,127.73,0
1600000000177870095,127.75,0
1600000000178066199,127.73,0
1600000000178066199,127.75,0
1600000000178215969,127.73,0
1600000000178215969,127.75,0
1600000000178292321,127.74,0
1600000000178292321,127.76,0
1600000000178372536,127.74,0
1600000000178372536,127.76,0
1600000000178463783,127.74,0
1600000000178463783,127.76,0
1600000000178643475,127.74,0
1600000000178643475,127.76,0
1600000000178760189,127.74,0
1600000000178760189,127.76,0
1600000000178845508,127.75,0
1600000000178845508,127.77,0
1600000000179014566,127.75,0
1600000000179014566,127.77,0
1600000000179080591,127.75,0
1600000000179080591,127.77,0
1600000000179140371,127.75,0
1600000000179140371,127.77,0
1600000000179213077,127.74,0
1600000000179213077,127.76,0
1600000000179338580,127.74,0
1600000000179338580,127.76,0
1600000000179491746,127.74,0
1600000000179491746,127.76,0
1600000000179550925,127.74,0
1600000000179550925,127.76,0
1600000000179749584,127.74,0
1600000000179749584,127.76,0
1600000000179899007,127.74,0
1600000000179899007,127.76,0
1600000000180072083,127.74,0
1600000000180072083,127.76,0
1600000000180257130,127.74,0
1600000000180257130,127.76,0
1600000000180382268,127.74,0
1600000000180382268,127.76,0
1600000000180518974,127.74,0
1600000000180518974,127.76,0
1600000000180685879,127.74,0
1600000000180685879,127.76,0
1600000000180764709,127.74,0
1600000000180764709,127.76,0
1600000000180924785,127.74,0
1600000000180924785,127.76,0
1600000000181005394,127.75,0
1600000000181005394,127.77,0
1600000000181072795,127.75,0
1600000000181072795,127.77,0
1600000000181226275,127.75,0
1600000000181226275,127.77,0
1600000000181394553,127.75,0
1600000000181394553,127.77,0
1600000000181501944,127.76,0
1600000000181501944,127.78,0
1600000000181678487,127.76,0
1600000000181678487,127.78,0
1600000000181857373,127.75,0
1600000000181857373,127.77,0
1600000000182001956,127.76,0
1600000000182001956,127.78,0
1600000000182189675,127.75,0
1600000000182189675,127.77,0
1600000000182245690,127.75,0
1600000000182245690,127.77,0
1600000000182317196,127.75,0
1600000000182317196,127.77,0
1600000000182391263,127.76,0
1600000000182391263,127.78,0
1600000000182572082,127.76,0
1600000000182572082,127.78,0
1600000000182624138,127.76,0
1600000000182624138,127.78,0
1600000000182703466,127.77,0
1600000000182703466,127.79,0
1600000000182831178,127.77,0
1600000000182831178,127.79,0
1600000000182934010,127.78,0
1600000000182934010,127.8,0
1600000000183026781,127.78,0
1600000000183026781,127.8,0
1600000000183174202,127.77,0
1600000000183174202,127.79,0
1600000000183288740,127.77,0
1600000000183288740,127.79,0
1600000000183378891,127.78,0
1600000000183378891,127.8,0
1600000000183561592,127.78,0
1600000000183561592,127.8,0
1600000000183695055,127.78,0
1600000000183695055,127.8,0
1600000000183841908,127.78,0
1600000000183841908,127.8,0
1600000000183981340,127.78,0
1600000000183981340,127.8,0
1600000000184059495,127.78,0
1600000000184059495,127.8,0
1600000000184258855,127.78,0
1600000000184258855,127.8,0
1600000000184359443,127.77,0
1600000000184359443,127.79,0
1600000000184420694,127.78,0
1600000000184420694,127.8,0
1600000000184573114,127.78,0
1600000000184573114,127.8,0
1600000000184632737,127.78,0
1600000000184632737,127.8,0
1600000000184737452,127.78,0
1600000000184737452,127.8,0
1600000000184793575,127.78,0
1600000000184793575,127.8,0
1600000000184846636,127.78,0
1600000000184846636,127.8,0
1600000000185003029,127.78,0
1600000000185003029,127.8,0
1600000000185155064,127.78,0
1600000000185155064,127.8,0
1600000000185244159,127.78,0
1600000000185244159,127.8,0
1600000000185376056,127.78,0
1600000000185376056,127.8,0
1600000000185507499,127.78,0
1600000000185507499,127.8,0
1600000000185675504,127.78,0
1600000000185675504,127.8,0
1600000000185760318,127.78,0
1600000000185760318,127.8,0
1600000000185895459,127.78,0
1600000000185895459,127.8,0
1600000000186085976,127.78,0
1600000000186085976,127.8,0
1600000000186165743,127.78,0
1600000000186165743,127.8,0
1600000000186261800,127.78,0
1600000000186261800,127.8,0
1600000000186398555,127.79,0
1600000000186398555,127.81,0
1600000000186476501,127.78,0
1600000000186476501,127.8,0
1600000000186529865,127.78,0
1600000000186529865,127.8,0
1600000000186656880,127.79,0
1600000000186656880,127.81,0
1600000000186845350,127.78,0
1600000000186845350,127.8,0
1600000000187028874,127.78,0
1600000000187028874,127.8,0
1600000000187166082,127.77,0
1600000000187166082,127.79,0
1600000000187339290,127.78,0
1600000000187339290,127.8,0
1600000000187414635,127.77,0
1600000000187414635,127.79,0
1600000000187550530,127.78,0
1600000000187550530,127.8,0
1600000000187729552,127.78,0
1600000000187729552,127.8,0
1600000000187915639,127.78,0
1600000000187915639,127.8,0
1600000000188105368,127.79,0
1600000000188105368,127.81,0
1600000000188206484,127.79,0
1600000000188206484,127.81,0
1600000000188354083,127.8,0
1600000000188354083,127.82,0
1600000000188430604,127.81,0
1600000000188430604,127.83,0
1600000000188535035,127.81,0
1600000000188535035,127.83,0
1600000000188595766,127.81,0
1600000000188595766,127.83,0
1600000000188795582,127.82,0
1600000000188795582,127.84,0
1600000000188908676,127.81,0
1600000000188908676,127.83,0
1600000000188977099,127.81,0
1600000000188977099,127.83,0
1600000000189141711,127.81,0
1600000000189141711,127.83,0
1600000000189340351,127.81,0
1600000000189340351,127.83,0
1600000000189394285,127.81,0
1600000000189394285,127.83,0
1600000000189521230,127.81,0
1600000000189521230,127.83,0
1600000000189701673,127.81,0
1600000000189701673,127.83,0
1600000000189848619,127.81,0
1600000000189848619,127.83,0
1600000000189994963,127.82,0
1600000000189994963,127.84,0
1600000000190184207,127.82,0
1600000000190184207,127.84,0
1600000000190261565,127.82,0
1600000000190261565,127.84,0
1600000000190441339,127.81,0
1600000000190441339,127.83,0
1600000000190511102,127.81,0
1600000000190511102,127.83,0
1600000000190647099,127.81,0
1600000000190647099,127.83,0
1600000000190765074,127.81,0
1600000000190765074,127.83,0
1600000000190953950,127.81,0
1600000000190953950,127.83,0
1600000000191091139,127.81,0
1600000000191091139,127.83,0
1600000000191228646,127.81,0
1600000000191228646,127.83,0
1600000000191346171,127.82,0
1600000000191346171,127.84,0
1600000000191495419,127.82,0
1600000000191495419,127.84,0
1600000000191570023,127.82,0
1600000000191570023,127.84,0
1600000000191736608,127.82,0
1600000000191736608,127.84,0
1600000000191916324,127.82,0
1600000000191916324,127.84,0
1600000000191977004,127.82,0
1600000000191977004,127.84,0
1600000000192140512,127.82,0
1600000000192140512,127.84,0
1600000000192286131,127.83,0
1600000000192286131,127.85,0
1600000000192391168,127.83,0
1600000000192391168,127.85,0
1600000000192541137,127.83,0
1600000000192541137,127.85,0
1600000000192702252,127.83,0
1600000000192702252,127.85,0
1600000000192811166,127.83,0
1600000000192811166,127.85,0
1600000000192968421,127.82,0
1600000000192968421,127.84,0
1600000000193028770,127.82,0
1600000000193028770,127.84,0
1600000000193107295,127.82,0
1600000000193107295,127.84,0
1600000000193163243,127.82,0
1600000000193163243,127.84,0
1600000000193227741,127.82,0
1600000000193227741,127.84,0
1600000000193337531,127.82,0
1600000000193337531,127.84,0
1600000000193526263,127.82,0
1600000000193526263,127.84,0
1600000000193602508,127.81,0
1600000000193602508,127.83,0
1600000000193783818,127.8,0
1600000000193783818,127.82,0
1600000000193880477,127.8,0
1600000000193880477,127.82,0
1600000000194056460,127.81,0
1600000000194056460,127.83,0
1600000000194181334,127.81,0
1600000000194181334,127.83,0
1600000000194273851,127.81,0
1600000000194273851,127.83,0
1600000000194450469,127.81,0
1600000000194450469,127.83,0
1600000000194576354,127.81,0
1600000000194576354,127.83,0
1600000000194672704,127.81,0
1600000000194672704,127.83,0
1600000000194799883,127.81,0
1600000000194799883,127.83,0
1600000000194894896,127.81,0
1600000000194894896,127.83,0
1600000000194984809,127.82,0
1600000000194984809,127.84,0
1600000000195080628,127.82,0
1600000000195080628,127.84,0
1600000000195212796,127.82,0
1600000000195212796,127.84,0
1600000000195355476,127.81,0
1600000000195355476,127.83,0
1600000000195500268,127.81,0
1600000000195500268,127.83,0
1600000000195684200,127.81,0
1600000000195684200,127.83,0
1600000000195784075,127.81,0
1600000000195784075,127.83,0
1600000000195980066,127.81,0
1600000000195980066,127.83,0
1600000000196104013,127.81,0
1600000000196104013,127.83,0
1600000000196163599,127.82,0
1600000000196163599,127.84,0
1600000000196265585,127.82,0
1600000000196265585,127.84,0
1600000000196405433,127.82,0
1600000000196405433,127.84,0
1600000000196478488,127.81,0
1600000000196478488,127.83,0
1600000000196557295,127.8,0
1600000000196557295,127.82,0
1600000000196654472,127.81,0
1600000000196654472,127.83,0
1600000000196773097,127.81,0
1600000000196773097,127.83,0
1600000000196968411,127.81,0
1600000000196968411,127.83,0
1600000000197074728,127.81,0
1600000000197074728,127.83,0
1600000000197141161,127.81,0
1600000000197141161,127.83,0
1600000000197224443,127.81,0
1600000000197224443,127.83,0
1600000000197350962,127.8,0
1600000000197350962,127.82,0
1600000000197444540,127.81,0
1600000000197444540,127.83,0
1600000000197625383,127.8,0
1600000000197625383,127.82,0
1600000000197783716,127.8,0
1600000000197783716,127.82,0
1600000000197884033,127.8,0
1600000000197884033,127.82,0
1600000000198061911,127.8,0
1600000000198061911,127.82,0
1600000000198220656,127.8,0
1600000000198220656,127.82,0
1600000000198399886,127.79,0
1600000000198399886,127.81,0
1600000000198515836,127.8,0
1600000000198515836,127.82,0
1600000000198625448,127.8,0
1600000000198625448,127.82,0
1600000000198740321,127.79,0
1600000000198740321,127.81,0
1600000000198906113,127.79,0
1600000000198906113,127.81,0
1600000000199080927,127.8,0
1600000000199080927,127.82,0
1600000000199146158,127.79,0
1600000000199146158,127.81,0
1600000000199283543,127.8,0
1600000000199283543,127.82,0
1600000000199374706,127.8,0
1600000000199374706,127.82,0
1600000000199546586,127.8,0
1600000000199546586,127.82,0
1600000000199684178,127.8,0
1600000000199684178,127.82,0
1600000000199840742,127.8,0
1600000000199840742,127.82,0
1600000000199946277,127.8,0
1600000000199946277,127.82,0
1600000000200107229,127.8,0
1600000000200107229,127.82,0
1600000000200293053,127.79,0
1600000000200293053,127.81,0
1600000000200367560,127.78,0
1600000000200367560,127.8,0
1600000000200541785,127.78,0
1600000000200541785,127.8,0
1600000000200702067,127.79,0
1600000000200702067,127.81,0
1600000000200822626,127.78,0
1600000000200822626,127.8,0
1600000000200873608,127.77,0
1600000000200873608,127.79,0
1600000000201052736,127.78,0
1600000000201052736,127.8,0
1600000000201249954,127.78,0
1600000000201249954,127.8,0
1600000000201376691,127.78,0
1600000000201376691,127.8,0
1600000000201509137,127.78,0
1600000000201509137,127.8,0
1600000000201647704,127.78,0
1600000000201647704,127.8,0
1600000000201721340,127.79,0
1600000000201721340,127.81,0
1600000000201854190,127.78,0
1600000000201854190,127.8,0
1600000000201988056,127.78,0
1600000000201988056,127.8,0
1600000000202100782,127.78,0
1600000000202100782,127.8,0
1600000000202231683,127.78,0
1600000000202231683,127.8,0
1600000000202422863,127.78,0
1600000000202422863,127.8,0
1600000000202541759,127.78,0
1600000000202541759,127.8,0
1600000000202632639,127.78,0
1600000000202632639,127.8,0
1600000000202734716,127.78,0
1600000000202734716,127.8,0
1600000000202788341,127.78,0
1600000000202788341,127.8,0
1600000000202876578,127.78,0
1600000000202876578,127.8,0
1600000000202927801,127.78,0
1600000000202927801,127.8,0
1600000000203042998,127.78,0
1600000000203042998,127.8,0
1600000000203167691,127.78,0
1600000000203167691,127.8,0
1600000000203329246,127.79,0
1600000000203329246,127.81,0
1600000000203417006,127.79,0
1600000000203417006,127.81,0
1600000000203577180,127.79,0
1600000000203577180,127.81,0
1600000000203754372,127.79,0
1600000000203754372,127.81,0
1600000000203833396,127.79,0
1600000000203833396,127.81,0
1600000000203906598,127.79,0
1600000000203906598,127.81,0
1600000000204076012,127.79,0
1600000000204076012,127.81,0
1600000000204177536,127.79,0
1600000000204177536,127.81,0
1600000000204367968,127.79,0
1600000000204367968,127.81,0
1600000000204516196,127.79,0
1600000000204516196,127.81,0
1600000000204670951,127.8,0
1600000000204670951,127.82,0
1600000000204864964,127.8,0
1600000000204864964,127.82,0
1600000000204930957,127.8,0
1600000000204930957,127.82,0
1600000000204995577,127.8,0
1600000000204995577,127.82,0
1600000000205168848,127.8,0
1600000000205168848,127.82,0
1600000000205239041,127.81,0
1600000000205239041,127.83,0
1600000000205340600,127.8,0
1600000000205340600,127.82,0
1600000000205411848,127.8,0
1600000000205411848,127.82,0
1600000000205597947,127.81,0
1600000000205597947,127.83,0
1600000000205711357,127.8,0
1600000000205711357,127.82,0
1600000000205765617,127.8,0
1600000000205765617,127.82,0
1600000000205853213,127.8,0
1600000000205853213,127.82,0
1600000000205912225,127.8,0
1600000000205912225,127.82,0
1600000000205988048,127.81,0
1600000000205988048,127.83,0
1600000000206111899,127.8,0
1600000000206111899,127.82,0
1600000000206208926,127.8,0
